Index,Name,Driver,Neurotransmitter,Birthtime
2367,Cha-F-500047,Cha-Gal4,Acetylcholine,day 5
2368,Cha-F-500048,Cha-Gal4,Acetylcholine,day 5
2369,Cha-F-500049,Cha-Gal4,Acetylcholine,day 5
2370,Cha-F-500050,Cha-Gal4,Acetylcholine,day 5
2371,Cha-F-500051,Cha-Gal4,Acetylcholine,day 5
2372,Cha-F-500052,Cha-Gal4,Acetylcholine,day 5
2373,Cha-F-500053,Cha-Gal4,Acetylcholine,day 5
2374,Cha-F-500056,Cha-Gal4,Acetylcholine,day 5
2375,Cha-F-500057,Cha-Gal4,Acetylcholine,day 5
2376,Cha-F-500058,Cha-Gal4,Acetylcholine,day 5
2377,Cha-F-500060,Cha-Gal4,Acetylcholine,day 5
2378,Cha-F-500061,Cha-Gal4,Acetylcholine,day 5
2379,Cha-F-500063,Cha-Gal4,Acetylcholine,day 5
2380,Cha-F-500064,Cha-Gal4,Acetylcholine,day 5
2381,Cha-F-500065,Cha-Gal4,Acetylcholine,day 5
2382,Cha-F-500066,Cha-Gal4,Acetylcholine,day 5
2383,Cha-F-500068,Cha-Gal4,Acetylcholine,day 5
2384,Cha-F-500069,Cha-Gal4,Acetylcholine,day 5
2385,Cha-F-500070,Cha-Gal4,Acetylcholine,day 5
2386,Cha-F-500071,Cha-Gal4,Acetylcholine,day 5
2387,Cha-F-500072,Cha-Gal4,Acetylcholine,day 5
2388,Cha-F-500073,Cha-Gal4,Acetylcholine,day 5
2389,Cha-F-500074,Cha-Gal4,Acetylcholine,day 5
2390,Cha-F-500075,Cha-Gal4,Acetylcholine,day 5
2391,Cha-F-500076,Cha-Gal4,Acetylcholine,day 5
2392,Cha-F-500077,Cha-Gal4,Acetylcholine,day 5
2393,Cha-F-500078,Cha-Gal4,Acetylcholine,day 5
2394,Cha-F-500079,Cha-Gal4,Acetylcholine,day 5
2395,Cha-F-500080,Cha-Gal4,Acetylcholine,day 5
2396,Cha-F-500081,Cha-Gal4,Acetylcholine,day 5
2397,Cha-F-500082,Cha-Gal4,Acetylcholine,day 5
2398,Cha-F-500083,Cha-Gal4,Acetylcholine,day 5
2399,Cha-F-500084,Cha-Gal4,Acetylcholine,day 5
2400,Cha-F-500085,Cha-Gal4,Acetylcholine,day 5
2401,Cha-F-500086,Cha-Gal4,Acetylcholine,day 5
2402,Cha-F-500087,Cha-Gal4,Acetylcholine,day 5
2403,Cha-F-500088,Cha-Gal4,Acetylcholine,day 5
2404,Cha-F-500089,Cha-Gal4,Acetylcholine,day 5
2405,Cha-F-500090,Cha-Gal4,Acetylcholine,day 5
2406,Cha-F-500092,Cha-Gal4,Acetylcholine,day 5
2407,Cha-F-500093,Cha-Gal4,Acetylcholine,day 5
2408,Cha-F-500094,Cha-Gal4,Acetylcholine,day 5
2409,Cha-F-500095,Cha-Gal4,Acetylcholine,day 5
2410,Cha-F-500096,Cha-Gal4,Acetylcholine,day 5
2411,Cha-F-500097,Cha-Gal4,Acetylcholine,day 5
2412,Cha-F-500098,Cha-Gal4,Acetylcholine,day 5
2413,Cha-F-500099,Cha-Gal4,Acetylcholine,day 5
2414,Cha-F-500100,Cha-Gal4,Acetylcholine,day 5
2415,Cha-F-500101,Cha-Gal4,Acetylcholine,day 5
2416,Cha-F-500102,Cha-Gal4,Acetylcholine,day 5
2417,Cha-F-500103,Cha-Gal4,Acetylcholine,day 5
2418,Cha-F-500104,Cha-Gal4,Acetylcholine,day 5
2419,Cha-F-500105,Cha-Gal4,Acetylcholine,day 5
2420,Cha-F-500106,Cha-Gal4,Acetylcholine,day 5
2421,Cha-F-500108,Cha-Gal4,Acetylcholine,day 5
2422,Cha-F-500109,Cha-Gal4,Acetylcholine,day 5
2423,Cha-F-500110,Cha-Gal4,Acetylcholine,day 5
2424,Cha-F-500111,Cha-Gal4,Acetylcholine,day 5
2425,Cha-F-500113,Cha-Gal4,Acetylcholine,day 5
2426,Cha-F-500114,Cha-Gal4,Acetylcholine,day 5
2427,Cha-F-500115,Cha-Gal4,Acetylcholine,day 5
2428,Cha-F-500116,Cha-Gal4,Acetylcholine,day 5
2429,Cha-F-500117,Cha-Gal4,Acetylcholine,day 5
2430,Cha-F-500118,Cha-Gal4,Acetylcholine,day 5
2431,Cha-F-500119,Cha-Gal4,Acetylcholine,day 5
2432,Cha-F-500120,Cha-Gal4,Acetylcholine,day 5
2433,Cha-F-500121,Cha-Gal4,Acetylcholine,day 5
2434,Cha-F-500122,Cha-Gal4,Acetylcholine,day 5
2435,Cha-F-500124,Cha-Gal4,Acetylcholine,day 5
2436,Cha-F-500125,Cha-Gal4,Acetylcholine,day 5
2437,Cha-F-500126,Cha-Gal4,Acetylcholine,day 5
2438,Cha-F-500127,Cha-Gal4,Acetylcholine,day 5
2439,Cha-F-500128,Cha-Gal4,Acetylcholine,day 5
2440,Cha-F-500129,Cha-Gal4,Acetylcholine,day 5
2441,Cha-F-500130,Cha-Gal4,Acetylcholine,day 5
2442,Cha-F-500131,Cha-Gal4,Acetylcholine,day 5
2443,Cha-F-500132,Cha-Gal4,Acetylcholine,day 5
2444,Cha-F-500133,Cha-Gal4,Acetylcholine,day 5
2445,Cha-F-500134,Cha-Gal4,Acetylcholine,day 5
2446,Cha-F-500135,Cha-Gal4,Acetylcholine,day 5
2447,Cha-F-500136,Cha-Gal4,Acetylcholine,day 5
2448,Cha-F-500137,Cha-Gal4,Acetylcholine,day 5
2449,Cha-F-500138,Cha-Gal4,Acetylcholine,day 5
2450,Cha-F-500139,Cha-Gal4,Acetylcholine,day 5
2451,Cha-F-500140,Cha-Gal4,Acetylcholine,day 5
2452,Cha-F-500141,Cha-Gal4,Acetylcholine,day 5
2453,Cha-F-500142,Cha-Gal4,Acetylcholine,day 5
2454,Cha-F-500143,Cha-Gal4,Acetylcholine,day 5
2455,Cha-F-500144,Cha-Gal4,Acetylcholine,day 5
2456,Cha-F-500145,Cha-Gal4,Acetylcholine,day 5
2457,Cha-F-500146,Cha-Gal4,Acetylcholine,day 5
2458,Cha-F-500147,Cha-Gal4,Acetylcholine,day 5
2459,Cha-F-500148,Cha-Gal4,Acetylcholine,day 5
2460,Cha-F-500150,Cha-Gal4,Acetylcholine,day 5
2461,Cha-F-500151,Cha-Gal4,Acetylcholine,day 5
2462,Cha-F-500152,Cha-Gal4,Acetylcholine,day 5
2463,Cha-F-500153,Cha-Gal4,Acetylcholine,day 5
2464,Cha-F-500154,Cha-Gal4,Acetylcholine,day 5
2465,Cha-F-500155,Cha-Gal4,Acetylcholine,day 5
2466,Cha-F-500156,Cha-Gal4,Acetylcholine,day 5
2467,Cha-F-500157,Cha-Gal4,Acetylcholine,day 5
2468,Cha-F-500158,Cha-Gal4,Acetylcholine,day 5
2469,Cha-F-500159,Cha-Gal4,Acetylcholine,day 5
2470,Cha-F-500160,Cha-Gal4,Acetylcholine,day 5
2471,Cha-F-500161,Cha-Gal4,Acetylcholine,day 5
2472,Cha-F-500162,Cha-Gal4,Acetylcholine,day 5
2473,Cha-F-500163,Cha-Gal4,Acetylcholine,day 5
2474,Cha-F-500164,Cha-Gal4,Acetylcholine,day 5
2475,Cha-F-500165,Cha-Gal4,Acetylcholine,day 5
2476,Cha-F-500166,Cha-Gal4,Acetylcholine,day 5
2477,Cha-F-500167,Cha-Gal4,Acetylcholine,day 5
2478,Cha-F-500168,Cha-Gal4,Acetylcholine,day 5
2479,Cha-F-500169,Cha-Gal4,Acetylcholine,day 5
2480,Cha-F-500170,Cha-Gal4,Acetylcholine,day 5
2481,Cha-F-500171,Cha-Gal4,Acetylcholine,day 5
2482,Cha-F-500172,Cha-Gal4,Acetylcholine,day 5
2483,Cha-F-500173,Cha-Gal4,Acetylcholine,day 5
2484,Cha-F-500174,Cha-Gal4,Acetylcholine,day 5
2485,Cha-F-500175,Cha-Gal4,Acetylcholine,day 5
2486,Cha-F-500176,Cha-Gal4,Acetylcholine,day 5
2487,Cha-F-500179,Cha-Gal4,Acetylcholine,day 5
2488,Cha-F-500180,Cha-Gal4,Acetylcholine,day 5
2489,Cha-F-500181,Cha-Gal4,Acetylcholine,day 5
2490,Cha-F-500182,Cha-Gal4,Acetylcholine,day 5
2491,Cha-F-500183,Cha-Gal4,Acetylcholine,day 5
2492,Cha-F-500184,Cha-Gal4,Acetylcholine,day 5
2493,Cha-F-500185,Cha-Gal4,Acetylcholine,day 5
2494,Cha-F-500186,Cha-Gal4,Acetylcholine,day 5
2495,Cha-F-500187,Cha-Gal4,Acetylcholine,day 5
2496,Cha-F-500188,Cha-Gal4,Acetylcholine,day 5
2497,Cha-F-500189,Cha-Gal4,Acetylcholine,day 5
2498,Cha-F-500190,Cha-Gal4,Acetylcholine,day 5
2499,Cha-F-500192,Cha-Gal4,Acetylcholine,day 5
2500,Cha-F-500193,Cha-Gal4,Acetylcholine,day 5
2501,Cha-F-500194,Cha-Gal4,Acetylcholine,day 5
2502,Cha-F-500195,Cha-Gal4,Acetylcholine,day 5
2503,Cha-F-500196,Cha-Gal4,Acetylcholine,day 5
2504,Cha-F-500197,Cha-Gal4,Acetylcholine,day 5
2505,Cha-F-500198,Cha-Gal4,Acetylcholine,day 5
2506,Cha-F-500199,Cha-Gal4,Acetylcholine,day 5
2507,Cha-F-500200,Cha-Gal4,Acetylcholine,day 5
2508,Cha-F-500202,Cha-Gal4,Acetylcholine,day 5
2509,Cha-F-500203,Cha-Gal4,Acetylcholine,day 5
2510,Cha-F-500204,Cha-Gal4,Acetylcholine,day 5
2511,Cha-F-500205,Cha-Gal4,Acetylcholine,day 5
2512,Cha-F-500206,Cha-Gal4,Acetylcholine,day 5
2513,Cha-F-500207,Cha-Gal4,Acetylcholine,day 5
2514,Cha-F-500208,Cha-Gal4,Acetylcholine,day 5
2515,Cha-F-500209,Cha-Gal4,Acetylcholine,day 5
2516,Cha-F-500210,Cha-Gal4,Acetylcholine,day 5
2517,Cha-F-500212,Cha-Gal4,Acetylcholine,day 5
2518,Cha-F-500213,Cha-Gal4,Acetylcholine,day 5
2519,Cha-F-500214,Cha-Gal4,Acetylcholine,day 5
2520,Cha-F-500215,Cha-Gal4,Acetylcholine,day 5
2521,Cha-F-500217,Cha-Gal4,Acetylcholine,day 5
2522,Cha-F-500218,Cha-Gal4,Acetylcholine,day 5
2523,Cha-F-500219,Cha-Gal4,Acetylcholine,day 5
2524,Cha-F-500220,Cha-Gal4,Acetylcholine,day 5
2525,Cha-F-500221,Cha-Gal4,Acetylcholine,day 5
2526,Cha-F-500222,Cha-Gal4,Acetylcholine,day 5
2527,Cha-F-500223,Cha-Gal4,Acetylcholine,day 5
2528,Cha-F-500224,Cha-Gal4,Acetylcholine,day 5
2529,Cha-F-500225,Cha-Gal4,Acetylcholine,day 5
2530,Cha-F-500226,Cha-Gal4,Acetylcholine,day 5
2531,Cha-F-500227,Cha-Gal4,Acetylcholine,day 5
2532,Cha-F-500229,Cha-Gal4,Acetylcholine,day 5
2533,Cha-F-500230,Cha-Gal4,Acetylcholine,day 5
2534,Cha-F-500231,Cha-Gal4,Acetylcholine,day 5
2535,Cha-F-500232,Cha-Gal4,Acetylcholine,day 5
2536,Cha-F-500233,Cha-Gal4,Acetylcholine,day 5
2537,Cha-F-500234,Cha-Gal4,Acetylcholine,day 5
2538,Cha-F-500235,Cha-Gal4,Acetylcholine,day 5
2539,Cha-F-500236,Cha-Gal4,Acetylcholine,day 5
2540,Cha-F-500237,Cha-Gal4,Acetylcholine,day 5
2541,Cha-F-500238,Cha-Gal4,Acetylcholine,day 5
2542,Cha-F-500239,Cha-Gal4,Acetylcholine,day 5
2543,Cha-F-500240,Cha-Gal4,Acetylcholine,day 5
2544,Cha-F-500241,Cha-Gal4,Acetylcholine,day 5
2545,Cha-F-500242,Cha-Gal4,Acetylcholine,day 5
2546,Cha-F-500243,Cha-Gal4,Acetylcholine,day 5
2547,Cha-F-500244,Cha-Gal4,Acetylcholine,day 5
2548,Cha-F-500245,Cha-Gal4,Acetylcholine,day 5
2549,Cha-F-500247,Cha-Gal4,Acetylcholine,day 5
2550,Cha-F-500248,Cha-Gal4,Acetylcholine,day 5
2551,Cha-F-500249,Cha-Gal4,Acetylcholine,day 5
2552,Cha-F-500250,Cha-Gal4,Acetylcholine,day 5
2553,Cha-F-500251,Cha-Gal4,Acetylcholine,day 5
2554,Cha-F-500252,Cha-Gal4,Acetylcholine,day 5
2555,Cha-F-500253,Cha-Gal4,Acetylcholine,day 5
2556,Cha-F-500254,Cha-Gal4,Acetylcholine,day 5
2557,Cha-F-500255,Cha-Gal4,Acetylcholine,day 5
2558,Cha-F-500256,Cha-Gal4,Acetylcholine,day 5
2559,Cha-F-500257,Cha-Gal4,Acetylcholine,day 5
2560,Cha-F-500258,Cha-Gal4,Acetylcholine,day 5
2561,Cha-F-500259,Cha-Gal4,Acetylcholine,day 5
2562,Cha-F-500260,Cha-Gal4,Acetylcholine,day 5
2563,Cha-F-500261,Cha-Gal4,Acetylcholine,day 5
2564,Cha-F-500262,Cha-Gal4,Acetylcholine,day 5
2565,Cha-F-500263,Cha-Gal4,Acetylcholine,day 5
2566,Cha-F-500264,Cha-Gal4,Acetylcholine,day 5
2567,Cha-F-500265,Cha-Gal4,Acetylcholine,day 5
2568,Cha-F-500266,Cha-Gal4,Acetylcholine,day 5
2569,Cha-F-500267,Cha-Gal4,Acetylcholine,day 5
2570,Cha-F-500268,Cha-Gal4,Acetylcholine,day 5
2571,Cha-F-500269,Cha-Gal4,Acetylcholine,day 5
2572,Cha-F-500270,Cha-Gal4,Acetylcholine,day 5
2573,Cha-F-500271,Cha-Gal4,Acetylcholine,day 5
2574,Cha-F-500272,Cha-Gal4,Acetylcholine,day 5
2575,Cha-F-500273,Cha-Gal4,Acetylcholine,day 5
2576,Cha-F-500274,Cha-Gal4,Acetylcholine,day 5
2577,Cha-F-500275,Cha-Gal4,Acetylcholine,day 5
2578,Cha-F-500276,Cha-Gal4,Acetylcholine,day 5
2579,Cha-F-500277,Cha-Gal4,Acetylcholine,day 5
2580,Cha-F-500278,Cha-Gal4,Acetylcholine,day 5
2581,Cha-F-500280,Cha-Gal4,Acetylcholine,day 5
2582,Cha-F-500281,Cha-Gal4,Acetylcholine,day 5
2583,Cha-F-500282,Cha-Gal4,Acetylcholine,day 5
2584,Cha-F-500283,Cha-Gal4,Acetylcholine,day 5
2585,Cha-F-500284,Cha-Gal4,Acetylcholine,day 5
2586,Cha-F-500285,Cha-Gal4,Acetylcholine,day 5
2587,Cha-F-500286,Cha-Gal4,Acetylcholine,day 5
2588,Cha-F-500287,Cha-Gal4,Acetylcholine,day 5
2589,Cha-F-500288,Cha-Gal4,Acetylcholine,day 5
2590,Cha-F-500289,Cha-Gal4,Acetylcholine,day 5
2591,Cha-F-500290,Cha-Gal4,Acetylcholine,day 5
2592,Cha-F-500291,Cha-Gal4,Acetylcholine,day 5
2593,Cha-F-500292,Cha-Gal4,Acetylcholine,day 5
2594,Cha-F-500293,Cha-Gal4,Acetylcholine,day 5
2595,Cha-F-500294,Cha-Gal4,Acetylcholine,day 5
2596,Cha-F-500295,Cha-Gal4,Acetylcholine,day 5
2597,Cha-F-500296,Cha-Gal4,Acetylcholine,day 5
2598,Cha-F-500297,Cha-Gal4,Acetylcholine,day 5
2599,Cha-F-500298,Cha-Gal4,Acetylcholine,day 5
2600,Cha-F-500299,Cha-Gal4,Acetylcholine,day 5
2601,Cha-F-500300,Cha-Gal4,Acetylcholine,day 5
2602,Cha-F-500301,Cha-Gal4,Acetylcholine,day 5
2603,Cha-F-500302,Cha-Gal4,Acetylcholine,day 5
2604,Cha-F-500303,Cha-Gal4,Acetylcholine,day 5
2605,Cha-F-500304,Cha-Gal4,Acetylcholine,day 5
2606,Cha-F-500305,Cha-Gal4,Acetylcholine,day 5
2607,Cha-F-500306,Cha-Gal4,Acetylcholine,day 5
2608,Cha-F-500307,Cha-Gal4,Acetylcholine,day 5
2609,Cha-F-500308,Cha-Gal4,Acetylcholine,day 5
2610,Cha-F-500309,Cha-Gal4,Acetylcholine,day 5
2611,Cha-F-500311,Cha-Gal4,Acetylcholine,day 5
2612,Cha-F-500312,Cha-Gal4,Acetylcholine,day 5
2613,Cha-F-500313,Cha-Gal4,Acetylcholine,day 5
2614,Cha-F-500315,Cha-Gal4,Acetylcholine,day 5
2615,Cha-F-500317,Cha-Gal4,Acetylcholine,day 5
2616,Cha-F-500318,Cha-Gal4,Acetylcholine,day 5
2617,Cha-F-500319,Cha-Gal4,Acetylcholine,day 5
2618,Cha-F-500320,Cha-Gal4,Acetylcholine,day 5
2619,Cha-F-500321,Cha-Gal4,Acetylcholine,day 5
2620,Cha-F-500322,Cha-Gal4,Acetylcholine,day 5
2621,Cha-F-500323,Cha-Gal4,Acetylcholine,day 5
2622,Cha-F-500324,Cha-Gal4,Acetylcholine,day 5
2623,Cha-F-500325,Cha-Gal4,Acetylcholine,day 5
2624,Cha-F-600001,Cha-Gal4,Acetylcholine,day 6
2625,Cha-F-600002,Cha-Gal4,Acetylcholine,day 6
2626,Cha-F-600003,Cha-Gal4,Acetylcholine,day 6
2627,Cha-F-600004,Cha-Gal4,Acetylcholine,day 6
2628,Cha-F-600005,Cha-Gal4,Acetylcholine,day 6
2629,Cha-F-600006,Cha-Gal4,Acetylcholine,day 6
2630,Cha-F-600007,Cha-Gal4,Acetylcholine,day 6
2631,Cha-F-600008,Cha-Gal4,Acetylcholine,day 6
2632,Cha-F-600009,Cha-Gal4,Acetylcholine,day 6
2633,Cha-F-600011,Cha-Gal4,Acetylcholine,day 6
2634,Cha-F-600012,Cha-Gal4,Acetylcholine,day 6
2635,Cha-F-600013,Cha-Gal4,Acetylcholine,day 6
2636,Cha-F-600015,Cha-Gal4,Acetylcholine,day 6
2637,Cha-F-600016,Cha-Gal4,Acetylcholine,day 6
2638,Cha-F-600017,Cha-Gal4,Acetylcholine,day 6
2639,Cha-F-600019,Cha-Gal4,Acetylcholine,day 6
2640,Cha-F-600020,Cha-Gal4,Acetylcholine,day 6
2641,Cha-F-600021,Cha-Gal4,Acetylcholine,day 6
2642,Cha-F-600022,Cha-Gal4,Acetylcholine,day 6
2643,Cha-F-600023,Cha-Gal4,Acetylcholine,day 6
2644,Cha-F-600024,Cha-Gal4,Acetylcholine,day 6
2645,Cha-F-600025,Cha-Gal4,Acetylcholine,day 6
2646,Cha-F-600026,Cha-Gal4,Acetylcholine,day 6
2647,Cha-F-600027,Cha-Gal4,Acetylcholine,day 6
2648,Cha-F-600028,Cha-Gal4,Acetylcholine,day 6
2649,Cha-F-600029,Cha-Gal4,Acetylcholine,day 6
2650,Cha-F-600030,Cha-Gal4,Acetylcholine,day 6
2651,Cha-F-600031,Cha-Gal4,Acetylcholine,day 6
2652,Cha-F-600033,Cha-Gal4,Acetylcholine,day 6
2653,Cha-F-600034,Cha-Gal4,Acetylcholine,day 6
2654,Cha-F-600035,Cha-Gal4,Acetylcholine,day 6
2655,Cha-F-600036,Cha-Gal4,Acetylcholine,day 6
2656,Cha-F-600037,Cha-Gal4,Acetylcholine,day 6
2657,Cha-F-600040,Cha-Gal4,Acetylcholine,day 6
2658,Cha-F-600041,Cha-Gal4,Acetylcholine,day 6
2659,Cha-F-600042,Cha-Gal4,Acetylcholine,day 6
2660,Cha-F-600043,Cha-Gal4,Acetylcholine,day 6
2661,Cha-F-600044,Cha-Gal4,Acetylcholine,day 6
2662,Cha-F-600045,Cha-Gal4,Acetylcholine,day 6
2663,Cha-F-600046,Cha-Gal4,Acetylcholine,day 6
2664,Cha-F-600047,Cha-Gal4,Acetylcholine,day 6
2665,Cha-F-600048,Cha-Gal4,Acetylcholine,day 6
2666,Cha-F-600049,Cha-Gal4,Acetylcholine,day 6
2667,Cha-F-600050,Cha-Gal4,Acetylcholine,day 6
2668,Cha-F-600051,Cha-Gal4,Acetylcholine,day 6
2669,Cha-F-600052,Cha-Gal4,Acetylcholine,day 6
2670,Cha-F-600053,Cha-Gal4,Acetylcholine,day 6
2671,Cha-F-600054,Cha-Gal4,Acetylcholine,day 6
2672,Cha-F-600055,Cha-Gal4,Acetylcholine,day 6
2673,Cha-F-600056,Cha-Gal4,Acetylcholine,day 6
2674,Cha-F-600057,Cha-Gal4,Acetylcholine,day 6
2675,Cha-F-600058,Cha-Gal4,Acetylcholine,day 6
2676,Cha-F-600059,Cha-Gal4,Acetylcholine,day 6
2677,Cha-F-600060,Cha-Gal4,Acetylcholine,day 6
2678,Cha-F-600061,Cha-Gal4,Acetylcholine,day 6
2679,Cha-F-600062,Cha-Gal4,Acetylcholine,day 6
2680,Cha-F-600064,Cha-Gal4,Acetylcholine,day 6
2681,Cha-F-600065,Cha-Gal4,Acetylcholine,day 6
2682,Cha-F-600067,Cha-Gal4,Acetylcholine,day 6
2683,Cha-F-600068,Cha-Gal4,Acetylcholine,day 6
2684,Cha-F-600069,Cha-Gal4,Acetylcholine,day 6
2685,Cha-F-600070,Cha-Gal4,Acetylcholine,day 6
2686,Cha-F-600071,Cha-Gal4,Acetylcholine,day 6
2687,Cha-F-600072,Cha-Gal4,Acetylcholine,day 6
2688,Cha-F-600073,Cha-Gal4,Acetylcholine,day 6
2689,Cha-F-600074,Cha-Gal4,Acetylcholine,day 6
2690,Cha-F-600075,Cha-Gal4,Acetylcholine,day 6
2691,Cha-F-600076,Cha-Gal4,Acetylcholine,day 6
2692,Cha-F-600077,Cha-Gal4,Acetylcholine,day 6
2693,Cha-F-600078,Cha-Gal4,Acetylcholine,day 6
2694,Cha-F-600080,Cha-Gal4,Acetylcholine,day 6
2695,Cha-F-600081,Cha-Gal4,Acetylcholine,day 6
2696,Cha-F-600083,Cha-Gal4,Acetylcholine,day 6
2697,Cha-F-600084,Cha-Gal4,Acetylcholine,day 6
2698,Cha-F-600085,Cha-Gal4,Acetylcholine,day 6
2699,Cha-F-600086,Cha-Gal4,Acetylcholine,day 6
2700,Cha-F-600087,Cha-Gal4,Acetylcholine,day 6
2701,Cha-F-600088,Cha-Gal4,Acetylcholine,day 6
2702,Cha-F-600089,Cha-Gal4,Acetylcholine,day 6
2703,Cha-F-600090,Cha-Gal4,Acetylcholine,day 6
2704,Cha-F-600091,Cha-Gal4,Acetylcholine,day 6
2705,Cha-F-600092,Cha-Gal4,Acetylcholine,day 6
2706,Cha-F-600093,Cha-Gal4,Acetylcholine,day 6
2707,Cha-F-600094,Cha-Gal4,Acetylcholine,day 6
2708,Cha-F-600095,Cha-Gal4,Acetylcholine,day 6
2709,Cha-F-600096,Cha-Gal4,Acetylcholine,day 6
2710,Cha-F-600098,Cha-Gal4,Acetylcholine,day 6
2711,Cha-F-600099,Cha-Gal4,Acetylcholine,day 6
2712,Cha-F-600100,Cha-Gal4,Acetylcholine,day 6
2713,Cha-F-600101,Cha-Gal4,Acetylcholine,day 6
2714,Cha-F-600102,Cha-Gal4,Acetylcholine,day 6
2715,Cha-F-600103,Cha-Gal4,Acetylcholine,day 6
2716,Cha-F-600104,Cha-Gal4,Acetylcholine,day 6
2717,Cha-F-600105,Cha-Gal4,Acetylcholine,day 6
2718,Cha-F-600106,Cha-Gal4,Acetylcholine,day 6
2719,Cha-F-600108,Cha-Gal4,Acetylcholine,day 6
2720,Cha-F-600109,Cha-Gal4,Acetylcholine,day 6
2721,Cha-F-600110,Cha-Gal4,Acetylcholine,day 6
2722,Cha-F-600111,Cha-Gal4,Acetylcholine,day 6
2723,Cha-F-600112,Cha-Gal4,Acetylcholine,day 6
2724,Cha-F-600113,Cha-Gal4,Acetylcholine,day 6
2725,Cha-F-600114,Cha-Gal4,Acetylcholine,day 6
2726,Cha-F-600115,Cha-Gal4,Acetylcholine,day 6
2727,Cha-F-600116,Cha-Gal4,Acetylcholine,day 6
2728,Cha-F-600117,Cha-Gal4,Acetylcholine,day 6
2729,Cha-F-600118,Cha-Gal4,Acetylcholine,day 6
2730,Cha-F-600119,Cha-Gal4,Acetylcholine,day 6
2731,Cha-F-600120,Cha-Gal4,Acetylcholine,day 6
2732,Cha-F-600121,Cha-Gal4,Acetylcholine,day 6
2733,Cha-F-600122,Cha-Gal4,Acetylcholine,day 6
2734,Cha-F-600123,Cha-Gal4,Acetylcholine,day 6
2735,Cha-F-600124,Cha-Gal4,Acetylcholine,day 6
2736,Cha-F-600125,Cha-Gal4,Acetylcholine,day 6
2737,Cha-F-600126,Cha-Gal4,Acetylcholine,day 6
2738,Cha-F-600127,Cha-Gal4,Acetylcholine,day 6
2739,Cha-F-600128,Cha-Gal4,Acetylcholine,day 6
2740,Cha-F-600129,Cha-Gal4,Acetylcholine,day 6
2741,Cha-F-600130,Cha-Gal4,Acetylcholine,day 6
2742,Cha-F-600131,Cha-Gal4,Acetylcholine,day 6
2743,Cha-F-600132,Cha-Gal4,Acetylcholine,day 6
2744,Cha-F-600133,Cha-Gal4,Acetylcholine,day 6
2745,Cha-F-600134,Cha-Gal4,Acetylcholine,day 6
2746,Cha-F-600135,Cha-Gal4,Acetylcholine,day 6
2747,Cha-F-600136,Cha-Gal4,Acetylcholine,day 6
2748,Cha-F-600137,Cha-Gal4,Acetylcholine,day 6
2749,Cha-F-600139,Cha-Gal4,Acetylcholine,day 6
2750,Cha-F-600140,Cha-Gal4,Acetylcholine,day 6
2751,Cha-F-600141,Cha-Gal4,Acetylcholine,day 6
2752,Cha-F-600142,Cha-Gal4,Acetylcholine,day 6
2753,Cha-F-600143,Cha-Gal4,Acetylcholine,day 6
2754,Cha-F-600144,Cha-Gal4,Acetylcholine,day 6
2755,Cha-F-600145,Cha-Gal4,Acetylcholine,day 6
2756,Cha-F-600146,Cha-Gal4,Acetylcholine,day 6
2757,Cha-F-600147,Cha-Gal4,Acetylcholine,day 6
2758,Cha-F-600148,Cha-Gal4,Acetylcholine,day 6
2759,Cha-F-600149,Cha-Gal4,Acetylcholine,day 6
2760,Cha-F-600150,Cha-Gal4,Acetylcholine,day 6
2761,Cha-F-600151,Cha-Gal4,Acetylcholine,day 6
2762,Cha-F-600152,Cha-Gal4,Acetylcholine,day 6
2763,Cha-F-600153,Cha-Gal4,Acetylcholine,day 6
2764,Cha-F-600155,Cha-Gal4,Acetylcholine,day 6
2765,Cha-F-600156,Cha-Gal4,Acetylcholine,day 6
2766,Cha-F-600157,Cha-Gal4,Acetylcholine,day 6
2767,Cha-F-600159,Cha-Gal4,Acetylcholine,day 6
2768,Cha-F-600160,Cha-Gal4,Acetylcholine,day 6
2769,Cha-F-600161,Cha-Gal4,Acetylcholine,day 6
2770,Cha-F-600162,Cha-Gal4,Acetylcholine,day 6
2771,Cha-F-600163,Cha-Gal4,Acetylcholine,day 6
2772,Cha-F-600165,Cha-Gal4,Acetylcholine,day 6
2773,Cha-F-600166,Cha-Gal4,Acetylcholine,day 6
2774,Cha-F-600168,Cha-Gal4,Acetylcholine,day 6
2775,Cha-F-600169,Cha-Gal4,Acetylcholine,day 6
2776,Cha-F-600170,Cha-Gal4,Acetylcholine,day 6
2777,Cha-F-600171,Cha-Gal4,Acetylcholine,day 6
2778,Cha-F-600173,Cha-Gal4,Acetylcholine,day 6
2779,Cha-F-600174,Cha-Gal4,Acetylcholine,day 6
2780,Cha-F-600175,Cha-Gal4,Acetylcholine,day 6
2781,Cha-F-600176,Cha-Gal4,Acetylcholine,day 6
2782,Cha-F-600177,Cha-Gal4,Acetylcholine,day 6
2783,Cha-F-600178,Cha-Gal4,Acetylcholine,day 6
2784,Cha-F-600179,Cha-Gal4,Acetylcholine,day 6
2785,Cha-F-600180,Cha-Gal4,Acetylcholine,day 6
2786,Cha-F-600181,Cha-Gal4,Acetylcholine,day 6
2787,Cha-F-600183,Cha-Gal4,Acetylcholine,day 6
2788,Cha-F-600184,Cha-Gal4,Acetylcholine,day 6
2789,Cha-F-600185,Cha-Gal4,Acetylcholine,day 6
